Id,question_id,label
10847,3471,county seat for
10848,3471,canton of Lourdes-Ouest
10849,3472,start time
10850,3472,Frederick Winslow Taylor
10851,3472,educated at
10852,3472,Phillips Exeter Academy
10853,3473,resident in
10854,3473,L. L. Zamenhof
10855,3473,surface area
10856,3473,517.24
10857,3474,has surname
10858,3474,James Cook
10859,3474,disputed equivalence
10860,3474,Cooke
10861,3475,academic degree
10862,3475,William Vickrey
10863,3475,educated at
10864,3475,Yale University
10865,3476,notation
10866,3476,parent astronomical body
10867,3476,Sun
10868,3477,point in time
10869,3477,George C. Scott
10870,3477,nominated for
10871,3477,Tony Award for Best Actor in a Play
10872,3478,sexual orientation
10873,3478,'s'
10874,3479,headquarters location
10875,3479,Teutonic Knights
10876,3480,FloraCatalana ID
10877,3480,Citrus ×aurantium
10878,3481,applies to part
10879,3481,Australia
10880,3481,located in time zone
10881,3481,UTC+09:30
10882,3482,doctoral student
10883,3482,student
10884,3482,Louis_Pasteur
10885,3483,chemical element
10886,3483,MAX(electronegativity)
10887,3483,subject has role
10888,3483,Trace Elements
10889,3484,developer
10890,3484,MP3
10891,3485,point in time
10892,3485,Chevy Chase
10893,3485,nominated for
10894,3485,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
10895,3486,academic major
10896,3486,academic degree
10897,3486,{Yasser Arafat
10898,3486,educated at
10899,3486,Cairo  University
10900,3487,signature
10901,3487,Andrei Mironov
10902,3488,skyscraper
10903,3488,MAX(floors below ground)
10904,3488,architectural style
10905,3488,postmodern architecture
10906,3489,start time
10907,3489,David Gilmour
10908,3489,spouse
10909,3489,Polly Samson
10910,3490,Olympic Committee of Serbia athlete ID
10911,3490,Novak Djokovic
10912,3491,location of narrative
10913,3491,Oliver Twist
10914,3491,postcode
10915,3491,EC
10916,3492,has counties
10917,3492,Chiapas
10918,3492,size
10919,3492,446.99
10920,3493,teaching method
10921,3493,Montessori education
10922,3494,studio album
10923,3494,tracklist
10924,3494,Billie Jean
10925,3495,Songkick venue ID
10926,3495,Louvre Museum
10927,3496,studied by
10928,3496,epistemology
10929,3497,conjugate base
10930,3497,ammonium cation
10931,3497,lower flammable limit
10932,3497,15.0
10933,3498,endemism
10934,3498,Apteryx
10935,3498,inhabitants
10936,3498,4793700
10937,3499,elected in
10938,3499,end cause
10939,3499,{John Hume
10940,3499,position held
10941,3499,Member of the 49th Parliament of the United Kingdom
10942,3500,established by
10943,3500,member of
10944,3500,George Clooney
10945,3501,positive therapeutic predictor
10946,3501,aspirin
10947,3502,KLfG Critical Dictionary of foreign contemporary literature
10948,3502,James Baldwin
10949,3503,region
10950,3503,die from
10951,3503,Maria Kryuchkova
10952,3504,writers
10953,3504,featured in work
10954,3504,Ulrich
10955,3505,postgraduate degree
10956,3505,'p'
10957,3506,married to
10958,3506,Pōmare V
10959,3506,brother
10960,3506,Marama Teururai
10961,3507,newspaper
10962,3507,country of origin
10963,3507,Russian Empire
10964,3508,said to be the same as
10965,3508,present in work
10966,3508,Lex_Luthor
10967,3509,human
10968,3509,professional or sports partner
10969,3509,Paul McCartney
10970,3510,glucan
10971,3510,'z'
10972,3511,WWE.com superstar ID
10973,3511,Arnold Schwarzenegger
10974,3512,profession
10975,3512,practiced by
10976,3512,algebra
10977,3513,epic poem
10978,3513,characters
10979,3513,Dionysus
10980,3514,statute
10981,3514,zuteilungsgesetz
10982,3515,Toyota
10983,3515,subsidiary
10984,3515,Toyota Kirloskar Motor Private Limited
10985,3515,Toyota Motor Manufacturing (UK)
10986,3516,academic major
10987,3516,Trey Parker
10988,3516,educated at
10989,3516,University of Colorado Boulder
10990,3517,made from
10991,3517,this taxon is a source of
10992,3517,Triticum spelta
10993,3518,Abu_Dhabi
10994,3518,twinned administrative body
10995,3518,Madrid
10996,3518,Brisbane
10997,3519,point in time
10998,3519,Aram Khachaturian
10999,3519,award received
11000,3519,ERROR1
11001,3520,field of work
11002,3520,Stephen Hillenburg
11003,3520,employer
11004,3520,Ocean Institute
11005,3521,taxon
11006,3521,'s'
11007,3522,artist
11008,3522,succeeds to
11009,3522,Allan in Wonderland
11010,3523,used language
11011,3523,Das Lied der Deutschen
11012,3523,shortened name
11013,3523,німецька
11014,3524,measured by
11015,3524,quantity
11016,3524,tonne
11017,3525,cause of death
11018,3525,breast cancer
11019,3526,children
11020,3526,husbands
11021,3526,Philip II of France
11022,3527,human
11023,3527,patron saint
11024,3527,Wales
11025,3528,represents
11026,3528,Slovenia
11027,3529,size of team at finish
11028,3529,2016 Iditarod
11029,3529,equals
11030,3529,6
11031,3530,private not-for-profit educational institution
11032,3530,employer
11033,3530,Linus Pauling
11034,3531,Glottolog code
11035,3531,Vietnamese
11036,3532,mayor
11037,3532,location where filmed
11038,3532,Fred Ott's Sneeze
11039,3533,PGA Tour ID
11040,3533,Phil Mickelson
11041,3534,city council
11042,3534,applies to jurisdiction
11043,3534,Bucharest
11044,3535,type of magnets
11045,3535,magnet
11046,3536,winner
11047,3536,All in the Family
11048,3536,award received
11049,3536,Directors Guild of America Award for Outstanding Directing – Comedy Series
11050,3537,main building contractor
11051,3537,Suleiman the Magnificent
11052,3538,watercourse
11053,3538,MAX(length)
11054,3538,country
11055,3538,Lithuania
11056,3539,SIPCA code
11057,3539,Basilica of Our Lady of the Pillar
11058,3540,Greek_alphabet
11059,3540,based on
11060,3540,Phoenician alphabet
11061,3541,Wikimedia category
11062,3541,category of associated people
11063,3541,Tijuana
11064,3542,Scoville grade
11065,3542,Bhut Jolokia
11066,3542,equals
11067,3542,1000000
11068,3543,country
11069,3543,country for sport
11070,3543,George Weah
11071,3544,sports season
11072,3544,located on mountain range
11073,3544,Chirripó National Park
11074,3545,office held by head of the organisation
11075,3545,headquarters location
11076,3545,Commonwealth_of_Nations
11077,3546,human
11078,3546,permanent resident of
11079,3546,Venice
11080,3547,composer
11081,3547,Jerry Goldsmith
11082,3548,date of the end
11083,3548,mentor
11084,3548,Muslim ibn al-Hajjaj
11085,3549,Patrimonio Inmueble de Andalucía ID
11086,3549,Alhambra
11087,3550,genetic association
11088,3550,drug used for treatment
11089,3550,Bipolar_disorder
11090,3551,ICAA rating
11091,3551,Brokeback Mountain
11092,3552,arch bridge
11093,3552,MAX(clearance)
11094,3553,SI derived unit
11095,3553,weber
11096,3554,burial plot reference
11097,3554,Tōgō Heihachirō
11098,3554,place of burial
11099,3554,Tama Cemetery
11100,3555,Theaterlexikon der Schweiz online ID
11101,3555,Antichrist
11102,3556,end time
11103,3556,Isaac Stern
11104,3556,educated at
11105,3556,San Francisco Conservatory of Music
11106,3557,member of
11107,3557,subitem of
11108,3557,history of Argentina
11109,3558,space program
11110,3558,'s'
11111,3559,genre
11112,3559,news
11113,3560,birth place
11114,3560,James Lind
11115,3560,partner city
11116,3560,Aalborg
11117,3561,in the administrative unit
11118,3561,Port Elizabeth
11119,3561,wgs 84
11120,3561,-33.95
11121,3562,landscape type
11122,3562,'t'
11123,3563,bordered by
11124,3563,national of
11125,3563,Tim Conway
11126,3564,birth city
11127,3564,Guo Qiru
11128,3564,happens in
11129,3564,People's Republic of China
11130,3565,start time
11131,3565,New York
11132,3565,shares border with
11133,3565,Ontario
11134,3566,book
11135,3566,world
11136,3567,ideology
11137,3567,member of party
11138,3567,Nigel Farage
11139,3568,award received
11140,3568,William Golding
11141,3568,point in time
11142,3569,SkyscraperPage building id
11143,3569,CN Tower
11144,3570,application
11145,3570,language of work or name
11146,3570,Hebrew
11147,3571,position held by head of government
11148,3571,death place
11149,3571,Pedro Romero
11150,3572,competes in
11151,3572,Nikola Karabatić
11152,3572,victim
11153,3572,Brazil at the 2012 Summer Olympics
11154,3573,main topic
11155,3573,Brahman
11156,3573,Women in Red banner
11157,3573,WV banner Hinduism.jpg
11158,3574,child
11159,3574,Charlemagne
11160,3574,mother
11161,3575,National Historic Sites of Canada ID
11162,3575,Rideau Canal
11163,3576,capital
11164,3576,capital of
11165,3576,Austrian Empire
11166,3577,ISIN
11167,3577,Advanced Micro Devices
11168,3578,activity
11169,3578,ventriloquism
11170,3579,determination method
11171,3579,Kazakhstan
11172,3579,total fertility rate
11173,3579,1.9
11174,3580,sex or gender
11175,3580,occupation
11176,3580,Merlin
11177,3581,marriageable age
11178,3581,Algeria
11179,3581,equals
11180,3581,19
11181,3582,family of isomeric compounds
11182,3582,trioxanes
11183,3583,FFH-Habitat
11184,3583,'v'
11185,3584,Eastern Orthodox church
11186,3584,religion
11187,3584,Russian Orthodox Church
11188,3585,video game console model
11189,3585,followed by
11190,3585,Atari 2600
11191,3586,Alexa rank
11192,3586,The Age
11193,3587,has father
11194,3587,has brother
11195,3587,Iullus Antonius
11196,3588,shear strength
11197,3588,thread-locking fluid
11198,3588,equals
11199,3588,12
11200,3589,scenic design by
11201,3589,in narrative
11202,3589,Neverland
11203,3590,WCSPF ID
11204,3590,Curcuma longa
11205,3591,member of sports team
11206,3591,Roger Milla
11207,3591,number of matches played
11208,3592,replaces
11209,3592,Andrew Fisher
11210,3592,position held
11211,3592,Minister for Trade
11212,3593,proposed aircraft
11213,3593,MAX(wingspan)
11214,3593,undercarriage
11215,3593,conventional landing gear
11216,3594,electoral district
11217,3594,Umbria
11218,3595,governor
11219,3595,workplace
11220,3595,"Francis I, Holy Roman Emperor"
11221,3596,mortally wounded by
11222,3596,motif
11223,3596,The Awakening of Adonis
11224,3597,native language
11225,3597,"languages spoken, written or signed"
11226,3597,Christopher_Lambert
11227,3598,executive director
11228,3598,developed by
11229,3598,iOS
11230,3599,town
11231,3599,work location
11232,3599,Franz Wiedemann
11233,3600,lakes on river
11234,3600,Lake Tanganyika
11235,3601,start time
11236,3601,Idaho
11237,3601,short name
11238,3601,ID
11239,3602,RKDlibrary ID
11240,3602,Henry Peach Robinson
11241,3603,enterprise
11242,3603,operator
11243,3603,CBS
11244,3604,kernel
11245,3604,named after
11246,3604,Linux
11247,3605,defender
11248,3605,Ted Kaczynski
11249,3606,work
11250,3606,made by
11251,3606,Hallelujah
11252,3607,connecting service
11253,3607,AVE
11254,3608,Drama Desk Award
11255,3608,winner
11256,3608,Lena Horne
11257,3609,filming location
11258,3609,Scotland
11259,3610,nation at the Olympics
11260,3610,MAX(size of team at start)
11261,3611,theatrical occupation
11262,3611,occupation
11263,3611,William Shakespeare
11264,3612,point in time
11265,3612,Ecuador
11266,3612,inflation rate
11267,3612,2.7
11268,3613,end time
11269,3613,start time
11270,3613,{Mehmed the Conqueror
11271,3613,position held
11272,3613,sultan of the Ottoman Empire
11273,3614,fictional human
11274,3614,characters
11275,3614,Snow White
11276,3615,total produced
11277,3615,Martin Marietta X-24
11278,3615,equals
11279,3615,1
11280,3616,internet domain
11281,3616,nationality
11282,3616,Paulino Alcántara
11283,3617,alcoholic beverage
11284,3617,fabrication method
11285,3617,fermentation
11286,3617,'r'
11287,3618,label in sign language
11288,3618,streak color
11289,3618,asbestos
11290,3619,Sina Weibo ID
11291,3619,United Nations
11292,3620,award
11293,3620,winner
11294,3620,Lena Horne
11295,3621,genome size
11296,3621,human genome
11297,3622,anatomical structure
11298,3622,named by
11299,3622,Realdo Colombo
11300,3622,'v'
11301,3623,Scope.dk person ID
11302,3623,Tod Browning
11303,3624,mean lifetime
11304,3624,neutron
11305,3624,equals
11306,3624,1056.24
11307,3625,funicular
11308,3625,MAX(average gradient)
11309,3625,track gauge
11310,3625,1067 mm track gauge
11311,3626,human
11312,3626,doctoral student
11313,3626,Galileo Galilei
11314,3627,minimal incubation period in humans
11315,3627,tularemia
11316,3627,equals
11317,3627,3
11318,3628,end time
11319,3628,Lindsey Vonn
11320,3628,spouse
11321,3628,Thomas Vonn
11322,3629,Class II combustible liquid
11323,3629,MAX(partition coefficient water/octanol)
11324,3629,has part
11325,3629,oxygen
11326,3630,isospin quantum number
11327,3630,J/psi meson
11328,3630,greater than
11329,3630,0.0
11330,3631,family name
11331,3631,writing system
11332,3631,Arabic alphabet
11333,3632,voltage
11334,3632,Jersey
11335,3632,less than
11336,3632,480.0
11337,3633,film character
11338,3633,performer
11339,3633,Ben Affleck
11340,3634,valid in period
11341,3634,Le Havre
11342,3634,located in time zone
11343,3634,UTC+01:00
11344,3635,sibling duo
11345,3635,von
11346,3636,constituency of the London Assembly
11347,3636,coextensive with
11348,3636,Greater London
11349,3637,start time
11350,3637,Nîmes
11351,3637,twinned administrative body
11352,3637,Brunswick
11353,3638,architect
11354,3638,Kunstkamera
11355,3639,Pokémon browser number
11356,3639,Pikachu
11357,3640,point in time
11358,3640,Christopher Plummer
11359,3640,nominated for
11360,3640,Tony Award for Best Actor in a Play
11361,3641,has capital
11362,3641,is in the borough of
11363,3641,Kolhar
11364,3642,Swiss federal popular initiative
11365,3642,MAX(total valid votes)
11366,3643,competitor
11367,3643,battle
11368,3643,Xerxes
11369,3644,end time
11370,3644,Holy Roman Empire
11371,3644,instance of
11372,3644,sovereign state
11373,3645,Ayn_Rand
11374,3645,notable work
11375,3645,Atlas Shrugged
11376,3645,Journals of Ayn Rand
11377,3646,key incident
11378,3646,trend
11379,3646,Adrian Piper
11380,3647,plays
11381,3647,racket
11382,3647,instrument played
11383,3647,tennis ball
11384,3648,art director
11385,3648,Snow White and the Seven Dwarfs
11386,3649,phase of matter
11387,3649,gas
11388,3650,spin-off
11389,3650,voice actor
11390,3650,Sasha Grey
11391,3651,notable books
11392,3651,written by
11393,3651,Aria variata alla maniera italiana
11394,3652,WorldFootball.net ID
11395,3652,Zlatan Ibrahimović
11396,3653,human
11397,3653,MAX(time in space)
11398,3654,point in time
11399,3654,Tiger Woods
11400,3654,nominated for
11401,3654,Best Male Golfer ESPY Award
11402,3655,sports league level
11403,3655,Seiska
11404,3655,equals
11405,3655,8
11406,3656,artery
11407,3656,kidney
11408,3656,name in official language
11409,3656,arteria renalis
11410,3657,human
11411,3657,author
11412,3657,The Bell Jar
11413,3658,member of sports team
11414,3658,position played on team / speciality
11415,3658,Babe_Ruth
11416,3659,Julien ID
11417,3659,Stephen Spender
11418,3660,prototype aircraft model
11419,3660,MIN(wingspan)
11420,3660,series
11421,3660,Douglas M
11422,3661,numeric value
11423,3661,pi
11424,3662,constitutional republic
11425,3662,diplomatic relation
11426,3662,Russian Empire
11427,3663,screenwriter
11428,3663,Aldous Huxley
11429,3664,ballots cast
11430,3664,Catalan regional election 2015 in Capmany
11431,3664,equals
11432,3664,323
11433,3665,democratic republic
11434,3665,significant event
11435,3665,Cuban Missile Crisis
11436,3666,medication
11437,3666,verapamil
11438,3667,space observatory
11439,3667,xuntian
11440,3668,racing-reference driver ID
11441,3668,Michael Andretti
11442,3669,minimal incubation period in humans
11443,3669,measles
11444,3669,equals
11445,3669,6
11446,3670,destination point
11447,3670,Grenoble
11448,3671,CALIS ID
11449,3671,Lu Xun
11450,3672,Index of articles related to Aboriginal Canadians
11451,3672,country
11452,3672,United States of America
11453,3673,lake water body
11454,3673,MIN(area)
11455,3673,significant environmental impact
11456,3673,chemical pollution
11457,3674,start time
11458,3674,Stanislav Cherchesov
11459,3674,member of sports team
11460,3674,FC Lokomotiv Moscow
11461,3675,protein
11462,3675,physically interacts with
11463,3675,codeine
11464,3676,suffers from
11465,3676,Akseli Gallen-Kallela
11466,3676,caused by
11467,3676,Corynebacterium diphtheriae
11468,3677,Deepika_Padukone
11469,3677,occupation
11470,3677,model
